hauljoin,specimen_id,species_code,length_mm,sex,weight_g,age,maturity,gonad_g,specimen_subsample_method,specimen_sample_type,age_determination_method,akfin_load_date,cruisejoin,hauljoin_1,haul,haul_type,performance,date_time_start,duration_hr,distance_fished_km,net_width_m,net_measured,net_height_m,stratum,latitude_dd_start,latitude_dd_end,longitude_dd_start,longitude_dd_end,station,depth_gear_m,depth_m,bottom_type,surface_temperature_c,gear_temperature_c,wire_length_m,gear,accessories,akfin_load_date_1,haul_year,yrmday,length_cm
-4186,99,471,970,2,NA,9,NA,NA,6,9,10,2025-07-15T08:00:00Z,-630,-4186,103,3,0,2008-06-28T08:00:00Z,0.494,2.793,16.798,1,NA,42,57.65701,57.66839,-170.2861,-170.2444,I-21,71,73,NA,4.6,0.8,229,44,15,2025-07-15T08:00:00Z,2008,2008-06-28,97
-4186,100,471,600,2,NA,6,NA,NA,6,9,10,2025-07-15T08:00:00Z,-630,-4186,103,3,0,2008-06-28T08:00:00Z,0.494,2.793,16.798,1,NA,42,57.65701,57.66839,-170.2861,-170.2444,I-21,71,73,NA,4.6,0.8,229,44,15,2025-07-15T08:00:00Z,2008,2008-06-28,60
-4186,101,471,910,2,NA,11,NA,NA,6,9,10,2025-07-15T08:00:00Z,-630,-4186,103,3,0,2008-06-28T08:00:00Z,0.494,2.793,16.798,1,NA,42,57.65701,57.66839,-170.2861,-170.2444,I-21,71,73,NA,4.6,0.8,229,44,15,2025-07-15T08:00:00Z,2008,2008-06-28,91
-4186,102,471,940,2,NA,14,NA,NA,6,9,10,2025-07-15T08:00:00Z,-630,-4186,103,3,0,2008-06-28T08:00:00Z,0.494,2.793,16.798,1,NA,42,57.65701,57.66839,-170.2861,-170.2444,I-21,71,73,NA,4.6,0.8,229,44,15,2025-07-15T08:00:00Z,2008,2008-06-28,94
-4206,103,471,370,2,NA,2,NA,NA,6,9,10,2025-07-15T08:00:00Z,-630,-4206,125,3,0,2008-07-03T08:00:00Z,0.529,2.853,17.425,1,2.284,43,59.34304,59.32013,-172.50661,-172.4841,N-24,85,87,NA,4.2,-0.8,320,44,15,2025-07-15T08:00:00Z,2008,2008-07-03,37
-4206,104,471,370,2,NA,2,NA,NA,6,9,10,2025-07-15T08:00:00Z,-630,-4206,125,3,0,2008-07-03T08:00:00Z,0.529,2.853,17.425,1,2.284,43,59.34304,59.32013,-172.50661,-172.4841,N-24,85,87,NA,4.2,-0.8,320,44,15,2025-07-15T08:00:00Z,2008,2008-07-03,37
-4206,105,471,530,2,NA,5,NA,NA,6,9,10,2025-07-15T08:00:00Z,-630,-4206,125,3,0,2008-07-03T08:00:00Z,0.529,2.853,17.425,1,2.284,43,59.34304,59.32013,-172.50661,-172.4841,N-24,85,87,NA,4.2,-0.8,320,44,15,2025-07-15T08:00:00Z,2008,2008-07-03,53
-4206,106,471,330,2,NA,1,NA,NA,6,9,10,2025-07-15T08:00:00Z,-630,-4206,125,3,0,2008-07-03T08:00:00Z,0.529,2.853,17.425,1,2.284,43,59.34304,59.32013,-172.50661,-172.4841,N-24,85,87,NA,4.2,-0.8,320,44,15,2025-07-15T08:00:00Z,2008,2008-07-03,33
-4206,107,471,360,1,NA,3,NA,NA,6,9,10,2025-07-15T08:00:00Z,-630,-4206,125,3,0,2008-07-03T08:00:00Z,0.529,2.853,17.425,1,2.284,43,59.34304,59.32013,-172.50661,-172.4841,N-24,85,87,NA,4.2,-0.8,320,44,15,2025-07-15T08:00:00Z,2008,2008-07-03,36
-4206,108,471,420,1,NA,4,NA,NA,6,9,10,2025-07-15T08:00:00Z,-630,-4206,125,3,0,2008-07-03T08:00:00Z,0.529,2.853,17.425,1,2.284,43,59.34304,59.32013,-172.50661,-172.4841,N-24,85,87,NA,4.2,-0.8,320,44,15,2025-07-15T08:00:00Z,2008,2008-07-03,42
-4216,109,471,730,2,NA,8,NA,NA,6,9,10,2025-07-15T08:00:00Z,-630,-4216,135,3,0,2008-07-05T08:00:00Z,0.514,2.869,16.818,1,2.157,32,56.65863,56.67335,-169.4875,-169.5258,F-20,77,79,NA,4.4,3,274,44,15,2025-07-15T08:00:00Z,2008,2008-07-05,73
-4216,110,471,1030,1,NA,14,NA,NA,6,9,10,2025-07-15T08:00:00Z,-630,-4216,135,3,0,2008-07-05T08:00:00Z,0.514,2.869,16.818,1,2.157,32,56.65863,56.67335,-169.4875,-169.5258,F-20,77,79,NA,4.4,3,274,44,15,2025-07-15T08:00:00Z,2008,2008-07-05,103
-4216,111,471,940,1,NA,11,NA,NA,6,9,10,2025-07-15T08:00:00Z,-630,-4216,135,3,0,2008-07-05T08:00:00Z,0.514,2.869,16.818,1,2.157,32,56.65863,56.67335,-169.4875,-169.5258,F-20,77,79,NA,4.4,3,274,44,15,2025-07-15T08:00:00Z,2008,2008-07-05,94
-4216,112,471,1120,1,NA,13,NA,NA,6,9,10,2025-07-15T08:00:00Z,-630,-4216,135,3,0,2008-07-05T08:00:00Z,0.514,2.869,16.818,1,2.157,32,56.65863,56.67335,-169.4875,-169.5258,F-20,77,79,NA,4.4,3,274,44,15,2025-07-15T08:00:00Z,2008,2008-07-05,112
-4217,113,471,220,1,NA,0,NA,NA,6,9,10,2025-07-15T08:00:00Z,-630,-4217,137,3,0,2008-07-06T08:00:00Z,0.505,2.795,17.197,1,2.275,32,56.84172,56.8168,-169.30141,-169.2952,GF2019,78,80,NA,4.8,0.9,274,44,15,2025-07-15T08:00:00Z,2008,2008-07-06,22
-4217,114,471,340,1,NA,2,NA,NA,6,9,10,2025-07-15T08:00:00Z,-630,-4217,137,3,0,2008-07-06T08:00:00Z,0.505,2.795,17.197,1,2.275,32,56.84172,56.8168,-169.30141,-169.2952,GF2019,78,80,NA,4.8,0.9,274,44,15,2025-07-15T08:00:00Z,2008,2008-07-06,34
-4217,115,471,250,2,NA,0,NA,NA,6,9,10,2025-07-15T08:00:00Z,-630,-4217,137,3,0,2008-07-06T08:00:00Z,0.505,2.795,17.197,1,2.275,32,56.84172,56.8168,-169.30141,-169.2952,GF2019,78,80,NA,4.8,0.9,274,44,15,2025-07-15T08:00:00Z,2008,2008-07-06,25
-4217,116,471,420,2,NA,3,NA,NA,6,9,10,2025-07-15T08:00:00Z,-630,-4217,137,3,0,2008-07-06T08:00:00Z,0.505,2.795,17.197,1,2.275,32,56.84172,56.8168,-169.30141,-169.2952,GF2019,78,80,NA,4.8,0.9,274,44,15,2025-07-15T08:00:00Z,2008,2008-07-06,42
-4217,117,471,400,2,NA,3,NA,NA,6,9,10,2025-07-15T08:00:00Z,-630,-4217,137,3,0,2008-07-06T08:00:00Z,0.505,2.795,17.197,1,2.275,32,56.84172,56.8168,-169.30141,-169.2952,GF2019,78,80,NA,4.8,0.9,274,44,15,2025-07-15T08:00:00Z,2008,2008-07-06,40
-4217,118,471,250,2,NA,0,NA,NA,6,9,10,2025-07-15T08:00:00Z,-630,-4217,137,3,0,2008-07-06T08:00:00Z,0.505,2.795,17.197,1,2.275,32,56.84172,56.8168,-169.30141,-169.2952,GF2019,78,80,NA,4.8,0.9,274,44,15,2025-07-15T08:00:00Z,2008,2008-07-06,25
-4381,119,471,1020,2,8030,14,NA,NA,6,9,10,2025-07-15T08:00:00Z,-630,-4381,144,3,0,2008-07-10T08:00:00Z,0.503,2.78,18.949,1,1.966,50,54.99107,55.0144,-166.95081,-166.9352,A-02,154,156,NA,7.2,3.5,457,44,15,2025-07-15T08:00:00Z,2008,2008-07-10,102
-4383,120,471,1070,2,10140,15,NA,NA,6,9,10,2025-07-15T08:00:00Z,-630,-4383,147,3,5.41,2008-07-10T08:00:00Z,0.34,1.881,20.11,1,1.846,50,55.66115,55.67804,-166.9825,-166.9808,C-02,133,135,NA,8.1,3.4,411,44,15,2025-07-15T08:00:00Z,2008,2008-07-10,107
-5736,336,471,1100,2,9940,13,3,NA,1,9,10,2025-07-15T08:00:00Z,-634,-5736,179,3,0,2009-07-17T08:00:00Z,0.564,3.136,17.918,1,2.187,61,60.66762,60.66901,-176.77361,-176.8307,R-30,126,128,NA,6.4,1.2,366,44,15,2025-07-15T08:00:00Z,2009,2009-07-17,110
-5736,337,471,690,1,2020,8,1,NA,1,9,10,2025-07-15T08:00:00Z,-634,-5736,179,3,0,2009-07-17T08:00:00Z,0.564,3.136,17.918,1,2.187,61,60.66762,60.66901,-176.77361,-176.8307,R-30,126,128,NA,6.4,1.2,366,44,15,2025-07-15T08:00:00Z,2009,2009-07-17,69
-5736,338,471,510,1,888,4,1,NA,1,9,10,2025-07-15T08:00:00Z,-634,-5736,179,3,0,2009-07-17T08:00:00Z,0.564,3.136,17.918,1,2.187,61,60.66762,60.66901,-176.77361,-176.8307,R-30,126,128,NA,6.4,1.2,366,44,15,2025-07-15T08:00:00Z,2009,2009-07-17,51
-4388,122,471,1070,2,9700,12,NA,NA,6,9,10,2025-07-15T08:00:00Z,-630,-4388,152,3,0,2008-07-11T08:00:00Z,0.519,2.893,18.173,1,2.152,50,56.33415,56.33813,-168.84911,-168.8952,E-19,126,128,NA,7.4,3,411,44,15,2025-07-15T08:00:00Z,2008,2008-07-11,107
-4388,123,471,1040,2,9860,12,NA,NA,6,9,10,2025-07-15T08:00:00Z,-630,-4388,152,3,0,2008-07-11T08:00:00Z,0.519,2.893,18.173,1,2.152,50,56.33415,56.33813,-168.84911,-168.8952,E-19,126,128,NA,7.4,3,411,44,15,2025-07-15T08:00:00Z,2008,2008-07-11,104
-4388,125,471,470,2,686,4,NA,NA,6,9,10,2025-07-15T08:00:00Z,-630,-4388,152,3,0,2008-07-11T08:00:00Z,0.519,2.893,18.173,1,2.152,50,56.33415,56.33813,-168.84911,-168.8952,E-19,126,128,NA,7.4,3,411,44,15,2025-07-15T08:00:00Z,2008,2008-07-11,47
-4388,126,471,520,2,874,4,NA,NA,6,9,10,2025-07-15T08:00:00Z,-630,-4388,152,3,0,2008-07-11T08:00:00Z,0.519,2.893,18.173,1,2.152,50,56.33415,56.33813,-168.84911,-168.8952,E-19,126,128,NA,7.4,3,411,44,15,2025-07-15T08:00:00Z,2008,2008-07-11,52
-4388,127,471,400,1,396,2,NA,NA,6,9,10,2025-07-15T08:00:00Z,-630,-4388,152,3,0,2008-07-11T08:00:00Z,0.519,2.893,18.173,1,2.152,50,56.33415,56.33813,-168.84911,-168.8952,E-19,126,128,NA,7.4,3,411,44,15,2025-07-15T08:00:00Z,2008,2008-07-11,40
-4388,128,471,400,2,456,2,NA,NA,6,9,10,2025-07-15T08:00:00Z,-630,-4388,152,3,0,2008-07-11T08:00:00Z,0.519,2.893,18.173,1,2.152,50,56.33415,56.33813,-168.84911,-168.8952,E-19,126,128,NA,7.4,3,411,44,15,2025-07-15T08:00:00Z,2008,2008-07-11,40
-4388,129,471,390,2,422,2,NA,NA,6,9,10,2025-07-15T08:00:00Z,-630,-4388,152,3,0,2008-07-11T08:00:00Z,0.519,2.893,18.173,1,2.152,50,56.33415,56.33813,-168.84911,-168.8952,E-19,126,128,NA,7.4,3,411,44,15,2025-07-15T08:00:00Z,2008,2008-07-11,39
-4388,130,471,420,2,430,2,NA,NA,6,9,10,2025-07-15T08:00:00Z,-630,-4388,152,3,0,2008-07-11T08:00:00Z,0.519,2.893,18.173,1,2.152,50,56.33415,56.33813,-168.84911,-168.8952,E-19,126,128,NA,7.4,3,411,44,15,2025-07-15T08:00:00Z,2008,2008-07-11,42
-4388,131,471,480,2,692,3,NA,NA,6,9,10,2025-07-15T08:00:00Z,-630,-4388,152,3,0,2008-07-11T08:00:00Z,0.519,2.893,18.173,1,2.152,50,56.33415,56.33813,-168.84911,-168.8952,E-19,126,128,NA,7.4,3,411,44,15,2025-07-15T08:00:00Z,2008,2008-07-11,48
-4388,132,471,930,1,5938,13,NA,NA,6,9,10,2025-07-15T08:00:00Z,-630,-4388,152,3,0,2008-07-11T08:00:00Z,0.519,2.893,18.173,1,2.152,50,56.33415,56.33813,-168.84911,-168.8952,E-19,126,128,NA,7.4,3,411,44,15,2025-07-15T08:00:00Z,2008,2008-07-11,93
-4388,133,471,530,2,998,5,NA,NA,6,9,10,2025-07-15T08:00:00Z,-630,-4388,152,3,0,2008-07-11T08:00:00Z,0.519,2.893,18.173,1,2.152,50,56.33415,56.33813,-168.84911,-168.8952,E-19,126,128,NA,7.4,3,411,44,15,2025-07-15T08:00:00Z,2008,2008-07-11,53
-4398,134,471,790,1,3580,8,NA,NA,6,9,10,2025-07-15T08:00:00Z,-630,-4398,162,3,0,2008-07-13T08:00:00Z,0.515,2.929,18.403,1,2.092,61,58.65319,58.67818,-173.6308,-173.61481,L-26,124,126,NA,6.6,2,411,44,15,2025-07-15T08:00:00Z,2008,2008-07-13,79
-4398,135,471,1000,1,6955,11,NA,NA,6,9,10,2025-07-15T08:00:00Z,-630,-4398,162,3,0,2008-07-13T08:00:00Z,0.515,2.929,18.403,1,2.092,61,58.65319,58.67818,-173.6308,-173.61481,L-26,124,126,NA,6.6,2,411,44,15,2025-07-15T08:00:00Z,2008,2008-07-13,100
-4398,136,471,280,1,164,1,NA,NA,6,9,10,2025-07-15T08:00:00Z,-630,-4398,162,3,0,2008-07-13T08:00:00Z,0.515,2.929,18.403,1,2.092,61,58.65319,58.67818,-173.6308,-173.61481,L-26,124,126,NA,6.6,2,411,44,15,2025-07-15T08:00:00Z,2008,2008-07-13,28
-4398,137,471,250,1,118,0,NA,NA,6,9,10,2025-07-15T08:00:00Z,-630,-4398,162,3,0,2008-07-13T08:00:00Z,0.515,2.929,18.403,1,2.092,61,58.65319,58.67818,-173.6308,-173.61481,L-26,124,126,NA,6.6,2,411,44,15,2025-07-15T08:00:00Z,2008,2008-07-13,25
-4398,138,471,860,1,4928,10,NA,NA,6,9,10,2025-07-15T08:00:00Z,-630,-4398,162,3,0,2008-07-13T08:00:00Z,0.515,2.929,18.403,1,2.092,61,58.65319,58.67818,-173.6308,-173.61481,L-26,124,126,NA,6.6,2,411,44,15,2025-07-15T08:00:00Z,2008,2008-07-13,86
-4398,140,471,970,1,6610,10,NA,NA,6,9,10,2025-07-15T08:00:00Z,-630,-4398,162,3,0,2008-07-13T08:00:00Z,0.515,2.929,18.403,1,2.092,61,58.65319,58.67818,-173.6308,-173.61481,L-26,124,126,NA,6.6,2,411,44,15,2025-07-15T08:00:00Z,2008,2008-07-13,97
-4398,141,471,820,1,3942,8,NA,NA,6,9,10,2025-07-15T08:00:00Z,-630,-4398,162,3,0,2008-07-13T08:00:00Z,0.515,2.929,18.403,1,2.092,61,58.65319,58.67818,-173.6308,-173.61481,L-26,124,126,NA,6.6,2,411,44,15,2025-07-15T08:00:00Z,2008,2008-07-13,82
-4401,142,471,240,2,94,0,NA,NA,6,9,10,2025-07-15T08:00:00Z,-630,-4401,165,3,0,2008-07-14T08:00:00Z,0.518,2.953,18.406,1,2.049,61,58.98064,59.00707,-174.3851,-174.39,M-27,125,127,NA,6.2,1.7,411,44,15,2025-07-15T08:00:00Z,2008,2008-07-14,24
-4401,143,471,320,2,216,2,NA,NA,6,9,10,2025-07-15T08:00:00Z,-630,-4401,165,3,0,2008-07-14T08:00:00Z,0.518,2.953,18.406,1,2.049,61,58.98064,59.00707,-174.3851,-174.39,M-27,125,127,NA,6.2,1.7,411,44,15,2025-07-15T08:00:00Z,2008,2008-07-14,32
-4401,144,471,300,2,206,1,NA,NA,6,9,10,2025-07-15T08:00:00Z,-630,-4401,165,3,0,2008-07-14T08:00:00Z,0.518,2.953,18.406,1,2.049,61,58.98064,59.00707,-174.3851,-174.39,M-27,125,127,NA,6.2,1.7,411,44,15,2025-07-15T08:00:00Z,2008,2008-07-14,30
-4401,145,471,270,2,112,0,NA,NA,6,9,10,2025-07-15T08:00:00Z,-630,-4401,165,3,0,2008-07-14T08:00:00Z,0.518,2.953,18.406,1,2.049,61,58.98064,59.00707,-174.3851,-174.39,M-27,125,127,NA,6.2,1.7,411,44,15,2025-07-15T08:00:00Z,2008,2008-07-14,27
-4401,147,471,350,1,286,2,NA,NA,6,9,10,2025-07-15T08:00:00Z,-630,-4401,165,3,0,2008-07-14T08:00:00Z,0.518,2.953,18.406,1,2.049,61,58.98064,59.00707,-174.3851,-174.39,M-27,125,127,NA,6.2,1.7,411,44,15,2025-07-15T08:00:00Z,2008,2008-07-14,35
-4401,148,471,1040,1,8750,11,NA,NA,6,9,10,2025-07-15T08:00:00Z,-630,-4401,165,3,0,2008-07-14T08:00:00Z,0.518,2.953,18.406,1,2.049,61,58.98064,59.00707,-174.3851,-174.39,M-27,125,127,NA,6.2,1.7,411,44,15,2025-07-15T08:00:00Z,2008,2008-07-14,104
-4401,149,471,860,1,4606,9,NA,NA,6,9,10,2025-07-15T08:00:00Z,-630,-4401,165,3,0,2008-07-14T08:00:00Z,0.518,2.953,18.406,1,2.049,61,58.98064,59.00707,-174.3851,-174.39,M-27,125,127,NA,6.2,1.7,411,44,15,2025-07-15T08:00:00Z,2008,2008-07-14,86
-4401,150,471,550,1,1268,5,NA,NA,6,9,10,2025-07-15T08:00:00Z,-630,-4401,165,3,0,2008-07-14T08:00:00Z,0.518,2.953,18.406,1,2.049,61,58.98064,59.00707,-174.3851,-174.39,M-27,125,127,NA,6.2,1.7,411,44,15,2025-07-15T08:00:00Z,2008,2008-07-14,55
-4401,151,471,310,1,208,1,NA,NA,6,9,10,2025-07-15T08:00:00Z,-630,-4401,165,3,0,2008-07-14T08:00:00Z,0.518,2.953,18.406,1,2.049,61,58.98064,59.00707,-174.3851,-174.39,M-27,125,127,NA,6.2,1.7,411,44,15,2025-07-15T08:00:00Z,2008,2008-07-14,31
-4401,152,471,500,1,876,4,NA,NA,6,9,10,2025-07-15T08:00:00Z,-630,-4401,165,3,0,2008-07-14T08:00:00Z,0.518,2.953,18.406,1,2.049,61,58.98064,59.00707,-174.3851,-174.39,M-27,125,127,NA,6.2,1.7,411,44,15,2025-07-15T08:00:00Z,2008,2008-07-14,50
-4421,153,471,270,2,138,1,NA,NA,6,9,10,2025-07-15T08:00:00Z,-630,-4421,187,3,0,2008-07-18T08:00:00Z,0.508,2.864,17.697,1,1.953,62,60.00352,59.97795,-174.59801,-174.5918,P-27,105,107,NA,5,0.5,366,44,15,2025-07-15T08:00:00Z,2008,2008-07-18,27
-4421,154,471,580,2,1428,6,NA,NA,6,9,10,2025-07-15T08:00:00Z,-630,-4421,187,3,0,2008-07-18T08:00:00Z,0.508,2.864,17.697,1,1.953,62,60.00352,59.97795,-174.59801,-174.5918,P-27,105,107,NA,5,0.5,366,44,15,2025-07-15T08:00:00Z,2008,2008-07-18,58
-4421,155,471,870,2,4700,10,NA,NA,6,9,10,2025-07-15T08:00:00Z,-630,-4421,187,3,0,2008-07-18T08:00:00Z,0.508,2.864,17.697,1,1.953,62,60.00352,59.97795,-174.59801,-174.5918,P-27,105,107,NA,5,0.5,366,44,15,2025-07-15T08:00:00Z,2008,2008-07-18,87
-4421,156,471,690,2,2412,8,NA,NA,6,9,10,2025-07-15T08:00:00Z,-630,-4421,187,3,0,2008-07-18T08:00:00Z,0.508,2.864,17.697,1,1.953,62,60.00352,59.97795,-174.59801,-174.5918,P-27,105,107,NA,5,0.5,366,44,15,2025-07-15T08:00:00Z,2008,2008-07-18,69
-4421,157,471,660,1,2098,7,NA,NA,6,9,10,2025-07-15T08:00:00Z,-630,-4421,187,3,0,2008-07-18T08:00:00Z,0.508,2.864,17.697,1,1.953,62,60.00352,59.97795,-174.59801,-174.5918,P-27,105,107,NA,5,0.5,366,44,15,2025-07-15T08:00:00Z,2008,2008-07-18,66
-4421,158,471,550,1,1010,6,NA,NA,6,9,10,2025-07-15T08:00:00Z,-630,-4421,187,3,0,2008-07-18T08:00:00Z,0.508,2.864,17.697,1,1.953,62,60.00352,59.97795,-174.59801,-174.5918,P-27,105,107,NA,5,0.5,366,44,15,2025-07-15T08:00:00Z,2008,2008-07-18,55
-4421,159,471,490,1,906,5,NA,NA,6,9,10,2025-07-15T08:00:00Z,-630,-4421,187,3,0,2008-07-18T08:00:00Z,0.508,2.864,17.697,1,1.953,62,60.00352,59.97795,-174.59801,-174.5918,P-27,105,107,NA,5,0.5,366,44,15,2025-07-15T08:00:00Z,2008,2008-07-18,49
-4421,160,471,800,1,3548,8,NA,NA,6,9,10,2025-07-15T08:00:00Z,-630,-4421,187,3,0,2008-07-18T08:00:00Z,0.508,2.864,17.697,1,1.953,62,60.00352,59.97795,-174.59801,-174.5918,P-27,105,107,NA,5,0.5,366,44,15,2025-07-15T08:00:00Z,2008,2008-07-18,80
-4421,161,471,770,2,2972,8,NA,NA,6,9,10,2025-07-15T08:00:00Z,-630,-4421,187,3,0,2008-07-18T08:00:00Z,0.508,2.864,17.697,1,1.953,62,60.00352,59.97795,-174.59801,-174.5918,P-27,105,107,NA,5,0.5,366,44,15,2025-07-15T08:00:00Z,2008,2008-07-18,77
-4421,162,471,960,2,7010,12,NA,NA,6,9,10,2025-07-15T08:00:00Z,-630,-4421,187,3,0,2008-07-18T08:00:00Z,0.508,2.864,17.697,1,1.953,62,60.00352,59.97795,-174.59801,-174.5918,P-27,105,107,NA,5,0.5,366,44,15,2025-07-15T08:00:00Z,2008,2008-07-18,96
-4952,1,471,1010,2,9450,10,2,NA,1,9,10,2025-07-15T08:00:00Z,-634,-4952,2,3,0,2009-06-02T08:00:00Z,0.521,3.001,15.6,0,2.319,10,57.02502,57.05203,-159.1261,-159.1266,G-15,33,35,NA,3.6,3.6,137,44,15,2025-07-15T08:00:00Z,2009,2009-06-02,101
-4952,2,471,810,1,3960,8,2,NA,1,9,10,2025-07-15T08:00:00Z,-634,-4952,2,3,0,2009-06-02T08:00:00Z,0.521,3.001,15.6,0,2.319,10,57.02502,57.05203,-159.1261,-159.1266,G-15,33,35,NA,3.6,3.6,137,44,15,2025-07-15T08:00:00Z,2009,2009-06-02,81
-4953,3,471,970,1,6375,10,3,NA,1,9,10,2025-07-15T08:00:00Z,-634,-4953,3,3,0,2009-06-02T08:00:00Z,0.534,2.895,16.85,1,1.975,10,57.32391,57.34866,-159.08929,-159.0744,H-15,48,50,NA,2.1,2,183,44,15,2025-07-15T08:00:00Z,2009,2009-06-02,97
-4956,4,471,760,1,3554,8,1,NA,1,9,10,2025-07-15T08:00:00Z,-634,-4956,6,3,0,2009-06-03T08:00:00Z,0.514,2.79,16.278,1,2.166,10,58.28793,58.26283,-159.9754,-159.97639,K-13,39,41,NA,2.8,2.4,137,44,15,2025-07-15T08:00:00Z,2009,2009-06-03,76
-4959,5,471,1060,2,9680,11,3,NA,1,9,10,2025-07-15T08:00:00Z,-634,-4959,9,3,0,2009-06-03T08:00:00Z,0.541,3.026,15.452,1,2.371,31,57.33077,57.30904,-160.3214,-160.35159,H-13,60,62,NA,1.5,1.3,229,44,15,2025-07-15T08:00:00Z,2009,2009-06-03,106
-4960,6,471,790,2,3670,6,2,NA,1,9,10,2025-07-15T08:00:00Z,-634,-4960,10,3,0,2009-06-03T08:00:00Z,0.546,2.989,16.717,1,2.163,31,57.01127,56.99586,-160.3187,-160.3589,G-13,61,63,NA,1.1,1,229,44,15,2025-07-15T08:00:00Z,2009,2009-06-03,79
-4961,7,471,880,2,4828,9,3,NA,1,9,10,2025-07-15T08:00:00Z,-634,-4961,12,3,0,2009-06-04T08:00:00Z,0.528,2.91,16.58,0,1.821,10,56.33564,56.35328,-161.0296,-160.9949,E-12,53,55,NA,2.9,2.6,183,44,15,2025-07-15T08:00:00Z,2009,2009-06-04,88
-4961,8,471,790,1,3442,7,2,NA,1,9,10,2025-07-15T08:00:00Z,-634,-4961,12,3,0,2009-06-04T08:00:00Z,0.528,2.91,16.58,0,1.821,10,56.33564,56.35328,-161.0296,-160.9949,E-12,53,55,NA,2.9,2.6,183,44,15,2025-07-15T08:00:00Z,2009,2009-06-04,79
-4963,9,471,900,2,6130,9,1,NA,1,9,10,2025-07-15T08:00:00Z,-634,-4963,14,3,0,2009-06-04T08:00:00Z,0.527,2.93,17.002,1,1.779,31,56.66507,56.69131,-161.6028,-161.59821,F-11,85,87,NA,3.2,0.7,274,44,15,2025-07-15T08:00:00Z,2009,2009-06-04,90
-4963,10,471,1000,2,6780,9,3,NA,1,9,10,2025-07-15T08:00:00Z,-634,-4963,14,3,0,2009-06-04T08:00:00Z,0.527,2.93,17.002,1,1.779,31,56.66507,56.69131,-161.6028,-161.59821,F-11,85,87,NA,3.2,0.7,274,44,15,2025-07-15T08:00:00Z,2009,2009-06-04,100
-4964,11,471,670,2,2208,6,1,NA,1,9,10,2025-07-15T08:00:00Z,-634,-4964,15,3,0,2009-06-04T08:00:00Z,0.533,2.94,17.16,0,2.054,31,56.98444,57.01052,-161.5764,-161.58459,G-11,66,68,NA,1.1,0.9,229,44,15,2025-07-15T08:00:00Z,2009,2009-06-04,67
-4964,12,471,650,1,1976,7,2,NA,1,9,10,2025-07-15T08:00:00Z,-634,-4964,15,3,0,2009-06-04T08:00:00Z,0.533,2.94,17.16,0,2.054,31,56.98444,57.01052,-161.5764,-161.58459,G-11,66,68,NA,1.1,0.9,229,44,15,2025-07-15T08:00:00Z,2009,2009-06-04,65
-4965,13,471,770,1,3224,8,2,NA,1,9,10,2025-07-15T08:00:00Z,-634,-4965,16,3,0,2009-06-05T08:00:00Z,0.518,2.829,16.58,0,2.273,31,57.31972,57.34473,-161.5477,-161.5388,H-11,55,57,NA,1.9,1.8,183,44,15,2025-07-15T08:00:00Z,2009,2009-06-05,77
-4965,14,471,900,2,5422,10,3,NA,1,9,10,2025-07-15T08:00:00Z,-634,-4965,16,3,0,2009-06-05T08:00:00Z,0.518,2.829,16.58,0,2.273,31,57.31972,57.34473,-161.5477,-161.5388,H-11,55,57,NA,1.9,1.8,183,44,15,2025-07-15T08:00:00Z,2009,2009-06-05,90
-4967,15,471,770,2,3140,9,2,NA,1,9,10,2025-07-15T08:00:00Z,-634,-4967,18,3,0,2009-06-05T08:00:00Z,0.524,2.888,16.291,1,2.261,10,57.98702,58.01255,-161.47591,-161.4847,J-11,53,55,NA,1.2,1.1,183,44,15,2025-07-15T08:00:00Z,2009,2009-06-05,77
-4967,16,471,770,2,3760,7,2,NA,1,9,10,2025-07-15T08:00:00Z,-634,-4967,18,3,0,2009-06-05T08:00:00Z,0.524,2.888,16.291,1,2.261,10,57.98702,58.01255,-161.47591,-161.4847,J-11,53,55,NA,1.2,1.1,183,44,15,2025-07-15T08:00:00Z,2009,2009-06-05,77
-4968,17,471,810,2,3438,9,2,NA,1,9,10,2025-07-15T08:00:00Z,-634,-4968,19,3,0,2009-06-05T08:00:00Z,0.516,2.866,15.762,1,2.498,10,58.00195,58.01458,-162.10761,-162.1497,J-10,35,37,NA,2.1,2.1,137,44,15,2025-07-15T08:00:00Z,2009,2009-06-05,81
-4968,18,471,980,2,7670,11,3,NA,1,9,10,2025-07-15T08:00:00Z,-634,-4968,19,3,0,2009-06-05T08:00:00Z,0.516,2.866,15.762,1,2.498,10,58.00195,58.01458,-162.10761,-162.1497,J-10,35,37,NA,2.1,2.1,137,44,15,2025-07-15T08:00:00Z,2009,2009-06-05,98
-4970,19,471,810,1,3992,9,2,NA,1,9,10,2025-07-15T08:00:00Z,-634,-4970,21,3,0,2009-06-06T08:00:00Z,0.517,2.823,16.069,1,2.197,10,58.02238,57.99698,-162.7522,-162.7534,J-09,40,42,NA,2.2,2.2,137,44,15,2025-07-15T08:00:00Z,2009,2009-06-06,81
-4971,20,471,780,1,3030,8,2,NA,1,9,10,2025-07-15T08:00:00Z,-634,-4971,22,3,0,2009-06-06T08:00:00Z,0.514,2.841,16.415,1,2.328,10,57.67922,57.65368,-162.74879,-162.7509,I-09,42,44,NA,1.6,1.6,137,44,15,2025-07-15T08:00:00Z,2009,2009-06-06,78
